Date,Price,Adj Close,Close,High,Low,Open,Volume,MACD,MACD_Signal,MACD_Hist,K,D,J,RSI
2020-09-29,2020-10-05 00:00:00+00:00,113.84902954101562,116.5,116.6500015258789,113.5500030517578,113.91000366210938,106243800.0,-0.10210852861456488,-0.4504208916644916,0.34831236304992674,80.58353033688634,78.1822177317557,85.38615554714764,53.388936950244116
2020-09-30,2020-10-06 00:00:00+00:00,110.58502960205078,113.16000366210938,116.12000274658205,112.25,115.6999969482422,161498200.0,-0.16642195975852303,-0.3936211052832979,0.22719914552477488,74.50977182518086,77.35291462461501,68.82348622631258,48.75426200964605
2020-10-01,2020-10-07 00:00:00+00:00,112.46134185791016,115.08000183105467,115.5500030517578,114.12999725341795,114.62000274658205,96849000.0,-0.06175118196674134,-0.3272471206199866,0.2654959386532453,80.80256136086383,78.63195450764368,85.14377506730415,51.36781491986224
2020-10-02,2020-10-08 00:00:00+00:00,112.35383605957031,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200.0,0.012184577380168093,-0.2593607810199557,0.2715453584001238,77.31419270636279,77.54217529746917,76.85822752415001,51.2066838982018
2020-10-05,2020-10-09 00:00:00+00:00,114.3083267211914,116.97000122070312,117.0,114.91999816894533,115.27999877929688,100506900.0,0.22951675832283058,-0.16158527315139845,0.39110203147422906,85.74549339667506,81.28741582130056,94.66164854742408,54.03013873850891
2020-10-06,2020-10-12 00:00:00+00:00,121.56925201416016,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859376,240226800.0,0.9898822605190247,0.0687082335826862,0.9211740269363385,90.47624039617303,84.51197549973696,102.40477018904517,62.67186204605482
2020-10-07,2020-10-13 00:00:00+00:00,118.3443374633789,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500.0,1.3110814018656356,0.3171828672392761,0.9938985346263596,89.73294556685653,88.65155978656821,91.89571712743316,57.501548321567554
2020-10-08,2020-10-14 00:00:00+00:00,118.43228912353516,121.19000244140624,123.02999877929688,119.62000274658205,121.0,150712000.0,1.5549718558452383,0.5647406649604686,0.9902311908847697,83.79768326733826,88.00228974345595,75.3884703151029,57.60427856629428
2020-10-09,2020-10-15 00:00:00+00:00,117.96322631835938,120.70999908447266,121.1999969482422,118.1500015258789,118.72000122070312,112559200.0,1.6900427772893067,0.7898010874262362,0.9002416898630705,73.24098066730171,82.2572031671655,55.208535667574154,56.81549238350102
2020-10-12,2020-10-16 00:00:00+00:00,116.31167602539062,119.0199966430664,121.5500030517578,118.80999755859376,121.27999877929688,115393800.0,1.6417928169718863,0.9601994333353663,0.68159338363652,64.13171433320512,73.72345942261502,44.948224154385315,54.01124402928115
2020-10-13,2020-10-19 00:00:00+00:00,113.34085845947266,115.9800033569336,120.41999816894533,115.66000366210938,119.95999908447266,120639300.0,1.342773664929453,1.0367142796541837,0.3060593852752693,48.2156367272268,61.862777242577884,20.92135569652463,49.29771224274122
2020-10-14,2020-10-20 00:00:00+00:00,114.83604431152344,117.51000213623048,118.9800033569336,115.62999725341795,116.1999969482422,124423700.0,1.2152483211941956,1.072421087962186,0.14282723323200952,40.116427936680104,50.82125966570401,18.70676447863228,51.587639374022714
2020-10-15,2020-10-21 00:00:00+00:00,114.21060943603516,116.87000274658205,118.70999908447266,116.4499969482422,116.66999816894533,89946000.0,1.0504322365157606,1.068023317672901,-0.017591081157140476,34.67478228898867,41.00228231763186,22.019782231702308,50.5589939711178
2020-10-16,2020-10-22 00:00:00+00:00,113.11609649658203,115.75,118.04000091552734,114.58999633789062,117.4499969482422,101988000.0,0.8199871392595526,1.0184160819902315,-0.1984289427306789,34.036939645439254,36.27604995703601,29.558719022245754,48.7278540484969
2020-10-19,2020-10-23 00:00:00+00:00,112.42224884033203,115.04000091552734,116.5500030517578,114.27999877929688,116.38999938964844,82572600.0,0.5734562997503474,0.9294241255422547,-0.35596782579190733,27.725548249626144,32.14575672801802,18.885131292842388,47.55210076581911
2020-10-20,2020-10-26 00:00:00+00:00,112.43201446533203,115.0500030517578,116.5500030517578,112.87999725341795,114.01000213623048,111850700.0,0.3745681337971263,0.818452927193229,-0.44388479339610276,21.738425886261428,27.833637927108942,9.548001804566404,47.57129309663011
2020-10-21,2020-10-27 00:00:00+00:00,113.94673919677734,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376952,92276800.0,0.33812184791065647,0.7223867113367146,-0.38426486342605815,22.77175562211852,24.07857658600203,20.1581136943515,50.58879401351226
2020-10-22,2020-10-28 00:00:00+00:00,108.66962432861328,111.1999969482422,115.43000030517578,111.0999984741211,115.0500030517578,143937800.0,-0.12505552740282155,0.5528982635888074,-0.677953790991629,15.92738718015901,20.145856229512987,7.490449081451061,41.60479320489098
2020-10-23,2020-10-29 00:00:00+00:00,112.69588470458984,115.31999969482422,116.93000030517578,112.1999969482422,112.37000274658205,146129200.0,-0.15785746243786036,0.4107471183834739,-0.5686045808213342,19.989047453183883,19.562730085153806,20.841682189244032,49.040599571605924
2020-10-26,2020-10-30 00:00:00+00:00,106.38286590576172,108.86000061035156,111.98999786376952,107.72000122070312,111.05999755859376,190272600.0,-0.6970856010421898,0.18918057449834116,-0.8862661755405309,12.227512255324712,16.047982296222532,4.5865721735290705,40.36210636236107
2020-10-27,2020-11-02 00:00:00+00:00,106.29491424560547,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900.0,-1.1187935976120116,-0.0724142599237294,-1.0463793376882822,15.070842826930912,15.762467511813169,13.687593457166397,40.25521942459025
2020-10-28,2020-11-03 00:00:00+00:00,107.92693328857422,110.44000244140624,111.48999786376952,108.7300033569336,109.66000366210938,107624400.0,-1.3032219802693703,-0.31857580399285756,-0.9846461762765127,12.535634929541027,13.277996670598883,11.050911447425317,43.25782180851598
2020-10-29,2020-11-04 00:00:00+00:00,112.33430480957031,114.9499969482422,115.58999633789062,112.3499984741211,114.13999938964844,138235500.0,-1.073093977757381,-0.46947943874576226,-0.6036145390116187,28.25812575579,18.62153450408731,47.53130825919538,50.49384236904976
2020-10-30,2020-11-05 00:00:00+00:00,116.32146453857422,119.02999877929688,119.62000274658205,116.87000274658205,117.9499969482422,126387100.0,-0.5550950379529525,-0.4866025585872003,-0.06849247936575215,54.97797420423291,31.923911629854643,101.08609935298944,55.96479371504683
2020-11-02,2020-11-06 00:00:00+00:00,116.18930053710938,118.69000244140624,119.1999969482422,116.12999725341795,118.31999969482422,114457900.0,-0.17005175836008846,-0.42329239854177797,0.2532406401816895,78.48247426059852,53.9061914068738,127.63503996804798,55.41521335216232
2020-11-03,2020-11-09 00:00:00+00:00,113.86923217773438,116.31999969482422,121.98999786376952,116.0500030517578,120.5,154515300.0,-0.055501809593181406,-0.3497342807520587,0.2942324711588773,81.05934703147251,71.50659849876799,100.16484409688158,51.6105675850322
2020-11-04,2020-11-10 00:00:00+00:00,113.52660369873047,115.97000122070312,117.58999633789062,114.12999725341795,115.5500030517578,138023400.0,0.00695769432100235,-0.2783958857374465,0.28535358005844885,70.9175381007958,76.81978646428894,59.113041373809494,51.053113076139525
2020-11-05,2020-11-11 00:00:00+00:00,116.97245025634766,119.48999786376952,119.62999725341795,116.44000244140624,117.19000244140624,112295000.0,0.33661136613004317,-0.1553944353639486,0.49200580149399176,67.75733564382152,73.24474025869661,56.78252641407133,56.17947384877955
2020-11-06,2020-11-12 00:00:00+00:00,116.69834899902344,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658205,103162300.0,0.5687149230037107,-0.010572563690416724,0.5792874866941274,74.32402446537895,70.99963273666542,80.97280792280603,55.67992118934321
2020-11-09,2020-11-13 00:00:00+00:00,116.7472915649414,119.26000213623048,119.66999816894533,117.87000274658205,119.44000244140624,81581900.0,0.748070204762854,0.14115599000023743,0.6069142147626165,81.79960121196622,74.62698710705557,96.14482942178753,55.75558481066079
2020-11-10,2020-11-16 00:00:00+00:00,117.765380859375,120.3000030517578,120.98999786376952,118.1500015258789,118.91999816894533,91183000.0,0.9630287440776186,0.3055305408157137,0.657498203261905,83.64010402744024,79.92124323492847,91.07782561246378,57.38514175549954
2020-11-11,2020-11-17 00:00:00+00:00,116.87455749511719,119.38999938964844,120.66999816894533,118.95999908447266,119.5500030517578,74271000.0,1.0478759828131814,0.45399962921520726,0.5938763535979741,84.04910272692389,83.16293598877678,85.82143620321813,55.46033269343507
2020-11-12,2020-11-18 00:00:00+00:00,115.54320526123047,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100.0,0.9939200558365116,0.5619837145394682,0.4319363412970434,81.25427539118643,82.98116071518352,77.80050474319225,52.61968678739839
2020-11-13,2020-11-19 00:00:00+00:00,116.1403579711914,118.63999938964844,119.05999755859376,116.80999755859376,117.58999633789062,74113000.0,0.9889811867422509,0.6473832089800248,0.3415979777622261,77.48239656977117,80.92859156262716,70.59000658405918,53.76360364037881
2020-11-16,2020-11-20 00:00:00+00:00,114.86772918701172,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300.0,0.8701373143858007,0.69193403006118,0.17820328432462063,71.70084229974522,76.81250475356761,61.47751739210045,50.94092064919386
2020-11-17,2020-11-23 00:00:00+00:00,111.4512710571289,113.8499984741211,117.62000274658205,113.75,117.18000030517578,127959300.0,0.4887055356361998,0.651288331176184,-0.16258279553998423,52.55218533955257,67.24514140302298,23.166273212611742,44.22766454764143
2020-11-18,2020-11-24 00:00:00+00:00,112.74346923828125,115.16999816894533,115.8499984741211,112.58999633789062,113.91000366210938,113874200.0,0.28959280103903495,0.5789492251487542,-0.2893564241097193,35.97969705229197,53.41090823052992,1.1172746958160644,47.06892156385325
2020-11-19,2020-11-25 00:00:00+00:00,113.58535766601562,116.02999877929688,116.75,115.16999816894533,115.5500030517578,76499200.0,0.19889662973265843,0.5029387060655351,-0.3040420763328767,26.534251735871106,38.35537804257188,2.8919991224695565,48.89558982392703
2020-11-20,2020-11-27 00:00:00+00:00,114.133544921875,116.58999633789062,117.48999786376952,116.22000122070312,116.56999969482422,46691300.0,0.17024391751739643,0.43639974835590745,-0.266155830838511,35.53192427637786,32.68195768818031,41.23185745277296,50.103110214846055
2020-11-23,2020-11-30 00:00:00+00:00,116.54171752929688,119.0500030517578,120.97000122070312,116.80999755859376,116.97000122070312,169410200.0,0.3420949615601643,0.41753879099675884,-0.07544382943659456,52.01792571879415,38.02803391034771,79.99770933568705,55.11988802628158
2020-11-24,2020-12-01 00:00:00+00:00,120.13439178466797,122.72000122070312,123.47000122070312,120.01000213623048,121.01000213623048,127728200.0,0.765600961548742,0.48715122510715547,0.27844973644158655,70.85487772811638,52.80157590776279,106.96148136882356,61.361365405259576
2020-11-25,2020-12-02 00:00:00+00:00,120.48680114746094,123.08000183105467,123.37000274658205,120.88999938964844,122.0199966430664,89004200.0,1.1174008568208507,0.6132011514498945,0.5041997053709562,88.8089656658547,70.56058970425508,125.30571758905393,61.92079243208999
2020-11-26,2020-12-03 00:00:00+00:00,120.34976959228516,122.94000244140624,123.77999877929688,122.20999908447266,123.5199966430664,78967600.0,1.3691256000185348,0.7643860411636226,0.6047395588549122,94.00513369576322,84.5563256965781,112.90274969413346,61.547593546091996
2020-11-27,2020-12-04 00:00:00+00:00,119.6742935180664,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400.0,1.4957003396764037,0.9106489008661789,0.5850514388102248,91.74529066218362,91.51979667460051,92.19627863734985,59.639724209509424
2020-11-30,2020-12-07 00:00:00+00:00,121.1426773071289,123.75,124.56999969482422,122.25,122.30999755859376,86712000.0,1.69748168454025,1.0680154576009933,0.6294662269392568,90.65856227382892,92.13632887725858,87.7030290669696,62.37053089334415
2020-12-01,2020-12-08 00:00:00+00:00,121.75941467285156,124.37999725341795,124.9800033569336,123.08999633789062,124.37000274658205,82225500.0,1.8864841523325708,1.2317091965473088,0.654774955785262,91.54656444654002,91.31680579418419,92.00608175125168,63.48792263004093
2020-12-02,2020-12-09 00:00:00+00:00,119.21420288085938,121.77999877929688,125.9499969482422,121.0,124.52999877929688,115089200.0,1.8056573282817538,1.3464988228941979,0.459158505387556,85.70001399359336,89.30171357132076,78.49661483813856,56.08590347223298
2020-12-03,2020-12-10 00:00:00+00:00,120.64344024658203,123.23999786376952,123.87000274658205,120.1500015258789,120.5,81312200.0,1.8382213409260117,1.4448433265005607,0.39337801442545106,81.22011846418002,86.15556563477112,71.34922412299781,58.978169879549455
2020-12-04,2020-12-11 00:00:00+00:00,119.83092498779297,122.41000366210938,122.76000213623048,120.5500030517578,122.43000030517578,86939800.0,1.7765757012307972,1.511189801446608,0.26538589978418914,74.00202079961674,80.30738441913006,61.39129356059013,56.69222880719355
2020-12-07,2020-12-14 00:00:00+00:00,119.21420288085938,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500.0,1.657775158667107,1.5405068728907079,0.11726828577639914,74.00202079961674,76.40805335447118,69.18995568990789,54.95120581725119
2020-12-08,2020-12-15 00:00:00+00:00,125.1856460571289,127.87999725341795,127.9000015258789,124.12999725341795,124.33999633789062,157243700.0,2.0324153507916236,1.6388885684708911,0.39352678232073246,80.71111434851291,76.23838531591548,89.65657241370775,65.87787012295748
2020-12-09,2020-12-16 00:00:00+00:00,125.11715698242188,127.80999755859376,128.3699951171875,126.55999755859376,127.41000366210938,98208600.0,2.297191419099306,1.7705491385965741,0.526642280502732,88.00708728338458,80.90674081050474,102.20778022914425,65.68099300479523
2020-12-10,2020-12-17 00:00:00+00:00,125.98841857910156,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800.0,2.5494553393795627,1.926330378753172,0.6231249606263907,96.1142115008435,88.27747104424701,111.78769241403646,67.03011544473772
2020-12-11,2020-12-18 00:00:00+00:00,123.99138641357422,126.66000366210938,129.10000610351562,126.12000274658205,128.9600067138672,192541500.0,2.5553098827067373,2.0521262795438853,0.503183603162852,85.995926218499,90.03907500090902,77.90962865367894,61.101015219735594
2020-12-14,2020-12-21 00:00:00+00:00,125.52828979492188,128.22999572753906,128.30999755859375,123.4499969482422,125.0199966430664,121251600.0,2.6560179673682143,2.172904617108751,0.4831133502594631,82.76024579613376,88.29012783849208,71.70048171141713,63.75797330363497
2020-12-15,2020-12-22 00:00:00+00:00,129.10140991210938,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800.0,2.9958211233798693,2.337487918362975,0.6583332050168944,79.14333339639384,82.6331684703422,72.16366324849713,69.05068936280584
2020-12-16,2020-12-23 00:00:00+00:00,128.20077514648438,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700.0,3.1545180882779107,2.500893952345962,0.6536241359319486,81.24949179528902,81.05102366260554,81.64642806065595,66.41782514087787
2020-12-17,2020-12-24 00:00:00+00:00,129.18954467773438,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100.0,3.3234737554723637,2.6654099129712425,0.6580638425011212,80.31791279200309,80.23691266122866,80.47991305355194,67.86638600858548
2020-12-18,2020-12-28 00:00:00+00:00,133.81005859375,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200.0,3.7944963983107556,2.8912272100391454,0.9032691882716102,84.9714762758485,82.1796269543802,90.55517491878513,73.5979523455885
2020-12-21,2020-12-29 00:00:00+00:00,132.02841186523438,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300.0,3.9751033387927777,3.108002435789872,0.8671009030029055,86.02596993267679,83.77178633350945,90.53433713101145,68.52263161024375
2020-12-22,2020-12-30 00:00:00+00:00,130.90264892578125,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100.0,3.979566775191145,3.282315303670127,0.6972514715210183,82.66306117430288,84.55350246094272,78.88217860102321,65.45132423899545
2020-12-23,2020-12-31 00:00:00+00:00,129.8943634033203,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600.0,3.855547436411868,3.396961730218475,0.4585857061933929,72.77582238969647,80.48828449889204,57.35089817130532,62.73893358765719
2020-12-24,2021-01-04 00:00:00+00:00,126.68345642089844,129.41000366210938,133.61000061035156,126.76000213623048,133.52000427246094,143301900.0,3.452791100997999,3.4081276043743802,0.04466349662361857,61.660244688989216,72.36637608432953,40.24798189830858,54.93199397230728
2020-12-25,2021-01-05 00:00:00+00:00,128.24974060058594,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900.0,3.2255278161248953,3.3716076467244833,-0.14607983059958807,53.82106355259666,62.75237687709413,35.958436903601736,57.69728251095947
2020-12-28,2021-01-06 00:00:00+00:00,123.9326400756836,126.5999984741211,131.0500030517578,126.37999725341795,127.72000122070312,155088000.0,2.6589198288866527,3.2290700831569175,-0.5701502542702648,38.48023529020064,51.32051451059551,12.7996768494109,48.80796887389693
2020-12-29,2021-01-07 00:00:00+00:00,128.16160583496094,130.9199981689453,131.6300048828125,127.86000061035156,128.36000061035156,109578200.0,2.529310471761363,3.0891181608778067,-0.5598076891164436,39.5045733274181,43.93529072340514,30.643138535444024,55.96511576133258
2020-12-30,2021-01-08 00:00:00+00:00,129.267822265625,132.0500030517578,132.6300048828125,130.22999572753906,132.42999267578125,105158200.0,2.4890834678361387,2.9691112222694733,-0.4800277544333347,41.76447944041805,39.91642935267893,45.46057961589628,57.63366768108362
2020-12-31,2021-01-11 00:00:00+00:00,126.26248931884766,128.97999572753906,130.1699981689453,128.5,129.19000244140625,100384500.0,2.184300091685401,2.812148996152659,-0.6278489044672582,46.93613920050819,42.73506398944812,55.33828962262831,51.88188596811153
2021-01-01,2021-01-12 00:00:00+00:00,126.08629608154297,128.8000030517578,129.69000244140625,126.86000061035156,128.5,91951100.0,1.9062589984373517,2.630970996609598,-0.7247119981722463,37.204211613818664,41.96827675158164,27.676081338292704,51.55701269177503
2021-01-04,2021-01-13 00:00:00+00:00,128.13229370117188,130.88999938964844,131.4499969482422,128.49000549316406,128.75999450683594,88636800.0,1.8334201403860106,2.4714608253648804,-0.6380406849788698,30.630562988806275,38.256971267711045,15.377746430996737,55.074755306859615
2021-01-05,2021-01-14 00:00:00+00:00,126.19398498535156,128.91000366210938,131.0,128.75999450683594,130.8000030517578,90221800.0,1.5975106050676118,2.296670781305427,-0.699160176237815,25.40966255031712,31.08147905098069,14.066029548989974,51.27592366313625
2021-01-06,2021-01-15 00:00:00+00:00,124.46125793457031,127.13999938964844,130.22000122070312,127.0,128.77999877929688,111598500.0,1.2532790259743365,2.087992430239209,-0.8347134042648725,20.950881479172743,25.66370233943205,11.52523975865413,48.08303284042352
2021-01-07,2021-01-19 00:00:00+00:00,125.13672637939453,127.83000183105467,128.7100067138672,126.94000244140624,127.77999877929688,90757300.0,1.0243424675835513,1.8752624377080775,-0.8509199701245262,12.73170732706963,19.69741711885317,-1.199712256497449,49.40564833864488
2021-01-08,2021-01-20 00:00:00+00:00,129.2482452392578,132.02999877929688,132.49000549316406,128.5500030517578,128.66000366210938,104319500.0,1.168345291295708,1.7338790084256037,-0.5655337171298958,25.533722825745457,19.73877054399595,37.12362738924447,56.64566910528472
2021-01-11,2021-01-21 00:00:00+00:00,133.9862518310547,136.8699951171875,139.6699981689453,133.58999633789062,133.8000030517578,120150900.0,1.6539501141350286,1.717893229567489,-0.06394311543246034,49.8028539284951,29.356094693770064,90.69637239794517,63.18384945001494
2021-01-12,2021-01-22 00:00:00+00:00,136.13990783691406,139.07000732421875,139.85000610351562,135.02000427246094,136.27999877929688,114459400.0,2.191060848098431,1.8125267532736773,0.37853409482475353,77.311254148571,50.88261030093719,130.16854184383863,65.71486608065206
2021-01-13,2021-01-25 00:00:00+00:00,139.90878295898438,142.9199981689453,145.08999633789062,136.5399932861328,143.07000732421875,157611700.0,2.8940265235966933,2.0288267073382804,0.8651998162584129,87.18093542126279,71.43168116610963,118.6794439315691,69.64739464893766
2021-01-14,2021-01-26 00:00:00+00:00,140.14373779296875,143.16000366210938,144.3000030517578,141.3699951171875,143.60000610351562,98390600.0,3.430948485067404,2.309251062884105,1.1216974221832987,90.76533318717476,85.08584091900285,102.1243177235186,69.87933523864555
2021-01-15,2021-01-27 00:00:00+00:00,139.06690979003906,142.05999755859375,144.3000030517578,140.41000366210938,143.42999267578125,140843800.0,3.724764936821657,2.5923538376716158,1.1324110991500413,87.1552269681357,88.36716519219108,84.7313505200249,67.33947902843276
2021-01-18,2021-01-28 00:00:00+00:00,134.20162963867188,137.08999633789062,141.99000549316406,136.6999969482422,139.52000427246094,142621100.0,3.516048214045128,2.7770927129463185,0.7389555010988094,76.39334304085098,84.77130106538715,59.637426991778625,57.220076263253574
2021-01-19,2021-01-29 00:00:00+00:00,129.17974853515625,131.9600067138672,136.74000549316406,130.2100067138672,135.8300018310547,177523800.0,2.903224849109563,2.8023191401789678,0.10090570893059514,55.823744623221664,73.12410487740279,21.223024114859413,49.0299393754729
2021-01-20,2021-02-01 00:00:00+00:00,131.31378173828125,134.13999938964844,135.3800048828125,130.92999267578125,133.75,106239800.0,2.5639099493037634,2.754637302003927,-0.1907273527001636,41.342120880105064,57.85306951472591,8.32022361086338,52.16341369311819
2021-01-21,2021-02-02 00:00:00+00:00,132.1458740234375,134.99000549316406,136.30999755859375,134.61000061035156,135.72999572753906,83305400.0,2.336653350029195,2.6710405116089806,-0.33438716157978554,37.4209099691352,44.86225849082064,22.538212925764313,53.36721290619453
2021-01-22,2021-02-03 00:00:00+00:00,131.1179962158203,133.94000244140625,135.77000427246094,133.61000061035156,135.75999450683594,89880900.0,2.048213852451312,2.5464751797774468,-0.49826132732613493,40.951443997411985,39.904824948884084,43.04468209446779,51.638508398652434
2021-01-25,2021-02-04 00:00:00+00:00,134.49530029296875,137.38999938964844,137.39999389648438,134.58999633789062,136.3000030517578,84183100.0,2.0741004544657073,2.452000234715099,-0.3778997802493915,46.831971671607256,41.734775212718155,57.026364589385466,56.61166422451662
2021-01-26,2021-02-05 00:00:00+00:00,134.07864379882812,136.75999450683594,137.4199981689453,135.86000061035156,137.35000610351562,75693800.0,2.020488708076357,2.3656979293873506,-0.34520922131099363,50.082641293071454,45.9553523206969,58.33721923782056,55.48950845746708
2021-01-27,2021-02-08 00:00:00+00:00,134.2257080078125,136.91000366210938,136.9600067138672,134.9199981689453,136.02999877929688,71297200.0,1.967426233028732,2.286043590115627,-0.31861735708689487,54.0748591442883,50.32982403632234,61.564929360220205,55.714603687807724
2021-01-28,2021-02-09 00:00:00+00:00,133.34335327148438,136.00999450683594,137.8800048828125,135.85000610351562,136.6199951171875,76774200.0,1.8316366549151724,2.1951622030755362,-0.36352554816036386,47.87575235891263,50.677750932090795,42.2717552125563,53.951722425518795
2021-01-29,2021-02-10 00:00:00+00:00,132.73550415039062,135.38999938964844,136.99000549316406,134.39999389648438,136.47999572753906,73046600.0,1.6549171566754524,2.0871131937955196,-0.43219603712006727,41.4448008043627,47.79847076918788,28.73746087471234,52.714326439193286
2021-02-01,2021-02-11 00:00:00+00:00,132.48060607910156,135.1300048828125,136.38999938964844,133.77000427246094,135.89999389648438,64280000.0,1.476861952020073,1.9650629454404305,-0.4882009934203575,35.61825655224276,41.64626990517271,23.562229846382863,52.1739237834292
2021-02-02,2021-02-12 00:00:00+00:00,132.71588134765625,135.3699951171875,135.52999877929688,133.69000244140625,134.35000610351562,60145100.0,1.3396741955362756,1.8399851954595996,-0.500310999923324,34.832658211205434,37.29857185593697,29.90083092174237,52.656387092137955
2021-02-03,2021-02-16 00:00:00+00:00,130.57862854003906,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300.0,1.0430214185076352,1.6805924400692067,-0.6375710215615715,30.27863279837406,33.576515853940755,23.68286668724066,47.92679114928082
2021-02-04,2021-02-17 00:00:00+00:00,128.27471923828125,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500.0,0.6112499932787046,1.4667239507111063,-0.8554739574324017,22.9046069312969,29.3386326469588,10.036555499973105,43.401218472294
2021-02-05,2021-02-18 00:00:00+00:00,127.16688537597656,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700.0,0.17586010329659985,1.208551181228205,-1.0326910779316052,18.01990963391061,23.73438312119386,6.5909626593441075,41.37794646345799
2021-02-08,2021-02-19 00:00:00+00:00,127.32373046875,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800.0,-0.15449882794356995,0.9359411793938501,-1.09044000733742,18.801873261161283,19.9087966087896,16.58802656590465,41.79169458868766
2021-02-09,2021-02-22 00:00:00+00:00,123.52960205078125,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400.0,-0.7202839392271017,0.6046961556696598,-1.3249800948967616,16.24017007364491,17.687317656238942,13.34587490845685,35.30128478222218
2021-02-10,2021-02-23 00:00:00+00:00,123.392333984375,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623048,158273000.0,-1.1665225510681694,0.25045241432209403,-1.4169749653902635,21.69343339581725,18.911825576874488,27.25664903370278,35.08898315191652
2021-02-11,2021-02-24 00:00:00+00:00,122.89234161376953,125.3499984741211,125.55999755859376,122.2300033569336,124.94000244140624,111039900.0,-1.5435299239071583,-0.10834405332375645,-1.4351858705834017,25.765096201129086,21.23289989019709,34.829488822993085,34.280191621571895
2021-02-12,2021-02-25 00:00:00+00:00,118.61782836914062,120.98999786376952,126.45999908447266,120.54000091552734,124.68000030517578,148199500.0,-2.1691223026106456,-0.5204997031811343,-1.6486225994295114,29.12603724897183,25.528188948639393,36.32173384963671,28.279095711375824
2021-02-15,2021-02-26 00:00:00+00:00,118.88253784179688,121.26000213623048,124.8499984741211,121.1999969482422,122.58999633789062,164560400.0,-2.6130006368103977,-0.938999889906987,-1.6740007469034106,21.258759708979202,25.383297719693378,13.009683687550854,29.106772630152204
2021-02-16,2021-03-01 00:00:00+00:00,125.28449249267578,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900.0,-2.410079193896948,-1.2332157507049792,-1.1768634431919687,25.431842920375356,25.272213292775465,25.751102175575134,45.49054990686002
2021-02-17,2021-03-02 00:00:00+00:00,122.66685485839844,125.12000274658205,128.72000122070312,125.01000213623048,128.41000366210938,102260900.0,-2.4366211743917745,-1.4738968354423383,-0.9627243389494362,33.04605592510024,26.578886184818273,45.98039540566418,41.28885359791468
2021-02-18,2021-03-03 00:00:00+00:00,119.66683959960938,122.05999755859376,125.70999908447266,121.83999633789062,124.80999755859376,112966300.0,-2.673751388643012,-1.7138677460824732,-0.959883642560539,34.93384543105803,31.137248092177884,42.527040108818326,37.063650871755875
2021-02-19,2021-03-04 00:00:00+00:00,117.77468872070312,120.12999725341795,123.5999984741211,118.62000274658205,121.75,178155000.0,-2.983027206048831,-1.9676996380757448,-1.0153275679730864,22.148937695658578,30.04294635060562,6.360920385764494,34.65486167561783
2021-02-22,2021-03-05 00:00:00+00:00,119.03939819335938,121.41999816894533,121.94000244140624,117.56999969482422,120.9800033569336,153766600.0,-3.0884366514267043,-2.191847040745937,-0.8965896106807674,17.04751125275133,24.710098126489317,1.7223375052753553,37.57514805941087
2021-02-23,2021-03-08 00:00:00+00:00,114.07860565185547,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600.0,-3.539473068845041,-2.461372246365758,-1.078100822479283,10.563526292048333,16.586658413486088,-1.4827379508271754,31.608146358287748
2021-02-24,2021-03-09 00:00:00+00:00,118.71586608886719,121.08999633789062,122.05999755859376,118.79000091552734,119.02999877929688,129525800.0,-3.47519170743071,-2.6641361385787485,-0.8110555688519616,18.490194047644724,15.36707719748147,24.736427747971238,41.03459061655874
2021-02-25,2021-03-10 00:00:00+00:00,117.62763214111328,119.9800033569336,122.16999816894533,119.4499969482422,121.69000244140624,111943300.0,-3.473771941755871,-2.826063299214173,-0.6477086425416978,20.1973584609629,16.417026266885326,27.758022849118042,39.65335541165553
